"","Year","Month","Day","Precip","Tmax","Tmin","Date","Precip_mm","Tmax_C","Tmin_C"
"6366",1967,6,6,0,83,56,1967-06-06,0,28.3333333333333,13.3333333333333
"6367",1967,6,7,0,83,58,1967-06-07,0,28.3333333333333,14.4444444444444
"6368",1967,6,8,0,84,64,1967-06-08,0,28.8888888888889,17.7777777777778
"6369",1967,6,9,0.03,75,66,1967-06-09,0.762,23.8888888888889,18.8888888888889
"6370",1967,6,10,0.22,88,65,1967-06-10,5.588,31.1111111111111,18.3333333333333
"6371",1967,6,11,0.06,87,61,1967-06-11,1.524,30.5555555555556,16.1111111111111
"6372",1967,6,12,0.59,87,65,1967-06-12,14.986,30.5555555555556,18.3333333333333
"6373",1967,6,13,0,89,65,1967-06-13,0,31.6666666666667,18.3333333333333
"6374",1967,6,14,0,87,62,1967-06-14,0,30.5555555555556,16.6666666666667
"6375",1967,6,15,0,79,63,1967-06-15,0,26.1111111111111,17.2222222222222
"6376",1967,6,16,0.14,86,67,1967-06-16,3.556,30,19.4444444444444
"6377",1967,6,17,0.56,92,64,1967-06-17,14.224,33.3333333333333,17.7777777777778
"6378",1967,6,18,0.55,87,61,1967-06-18,13.97,30.5555555555556,16.1111111111111
"6379",1967,6,19,0.69,66,56,1967-06-19,17.526,18.8888888888889,13.3333333333333
"6380",1967,6,20,0,72,47,1967-06-20,0,22.2222222222222,8.33333333333333
"6381",1967,6,21,0,75,51,1967-06-21,0,23.8888888888889,10.5555555555556
"6382",1967,6,22,0,82,61,1967-06-22,0,27.7777777777778,16.1111111111111
"6383",1967,6,23,0.01,81,61,1967-06-23,0.254,27.2222222222222,16.1111111111111
"6384",1967,6,24,0,81,55,1967-06-24,0,27.2222222222222,12.7777777777778
"6385",1967,6,25,0,84,69,1967-06-25,0,28.8888888888889,20.5555555555556
"6386",1967,6,26,0.51,79,47,1967-06-26,12.954,26.1111111111111,8.33333333333333
"6387",1967,6,27,0,75,46,1967-06-27,0,23.8888888888889,7.77777777777778
"6388",1967,6,28,0,79,52,1967-06-28,0,26.1111111111111,11.1111111111111
"6389",1967,6,29,0,80,60,1967-06-29,0,26.6666666666667,15.5555555555556
"6390",1967,6,30,0.09,66,55,1967-06-30,2.286,18.8888888888889,12.7777777777778
"6391",1967,7,1,0.01,80,62,1967-07-01,0.254,26.6666666666667,16.6666666666667
"6392",1967,7,2,0,88,68,1967-07-02,0,31.1111111111111,20
"6393",1967,7,3,0.39,82,66,1967-07-03,9.906,27.7777777777778,18.8888888888889
"6394",1967,7,4,0,77,48,1967-07-04,0,25,8.88888888888889
"6395",1967,7,5,0.67,73,52,1967-07-05,17.018,22.7777777777778,11.1111111111111
"6396",1967,7,6,0.02,67,50,1967-07-06,0.508,19.4444444444444,10
"6397",1967,7,7,0,74,51,1967-07-07,0,23.3333333333333,10.5555555555556
"6398",1967,7,8,0,78,61,1967-07-08,0,25.5555555555556,16.1111111111111
"6399",1967,7,9,0,77,66,1967-07-09,0,25,18.8888888888889
"6400",1967,7,10,0,85,63,1967-07-10,0,29.4444444444444,17.2222222222222
"6401",1967,7,11,0.05,85,66,1967-07-11,1.27,29.4444444444444,18.8888888888889
"6402",1967,7,12,0.18,82,65,1967-07-12,4.572,27.7777777777778,18.3333333333333
"6403",1967,7,13,0,83,56,1967-07-13,0,28.3333333333333,13.3333333333333
"6404",1967,7,14,0.03,76,52,1967-07-14,0.762,24.4444444444444,11.1111111111111
"6405",1967,7,15,0,76,56,1967-07-15,0,24.4444444444444,13.3333333333333
"6406",1967,7,16,0.36,61,56,1967-07-16,9.144,16.1111111111111,13.3333333333333
"6407",1967,7,17,0,74,50,1967-07-17,0,23.3333333333333,10
"6408",1967,7,18,0,76,51,1967-07-18,0,24.4444444444444,10.5555555555556
"6409",1967,7,19,0,80,57,1967-07-19,0,26.6666666666667,13.8888888888889
"6410",1967,7,20,0,82,61,1967-07-20,0,27.7777777777778,16.1111111111111
"6411",1967,7,21,0.25,83,63,1967-07-21,6.35,28.3333333333333,17.2222222222222
"6412",1967,7,22,0.16,78,57,1967-07-22,4.064,25.5555555555556,13.8888888888889
"6413",1967,7,23,0,81,61,1967-07-23,0,27.2222222222222,16.1111111111111
"6414",1967,7,24,0.82,85,66,1967-07-24,20.828,29.4444444444444,18.8888888888889
"6415",1967,7,25,0.6,75,62,1967-07-25,15.24,23.8888888888889,16.6666666666667
"6416",1967,7,26,0.28,80,55,1967-07-26,7.112,26.6666666666667,12.7777777777778
"6417",1967,7,27,0,80,54,1967-07-27,0,26.6666666666667,12.2222222222222
"6418",1967,7,28,0.06,80,63,1967-07-28,1.524,26.6666666666667,17.2222222222222
"6419",1967,7,29,0.04,76,57,1967-07-29,1.016,24.4444444444444,13.8888888888889
"6420",1967,7,30,0.02,78,57,1967-07-30,0.508,25.5555555555556,13.8888888888889
"6421",1967,7,31,0,82,60,1967-07-31,0,27.7777777777778,15.5555555555556
"6422",1967,8,1,0.12,82,56,1967-08-01,3.048,27.7777777777778,13.3333333333333
"6423",1967,8,2,0,78,53,1967-08-02,0,25.5555555555556,11.6666666666667
"6424",1967,8,3,1.43,82,64,1967-08-03,36.322,27.7777777777778,17.7777777777778
"6425",1967,8,4,0.33,82,66,1967-08-04,8.382,27.7777777777778,18.8888888888889
"6426",1967,8,5,0.76,83,56,1967-08-05,19.304,28.3333333333333,13.3333333333333
"6427",1967,8,6,0,76,50,1967-08-06,0,24.4444444444444,10
"6428",1967,8,7,0,76,50,1967-08-07,0,24.4444444444444,10
"6429",1967,8,8,0.02,79,57,1967-08-08,0.508,26.1111111111111,13.8888888888889
"6430",1967,8,9,0,80,65,1967-08-09,0,26.6666666666667,18.3333333333333
"6431",1967,8,10,0.39,77,63,1967-08-10,9.906,25,17.2222222222222
"6432",1967,8,11,0,73,47,1967-08-11,0,22.7777777777778,8.33333333333333
"6433",1967,8,12,0,72,46,1967-08-12,0,22.2222222222222,7.77777777777778
"6434",1967,8,13,0,72,50,1967-08-13,0,22.2222222222222,10
"6435",1967,8,14,0,73,51,1967-08-14,0,22.7777777777778,10.5555555555556
"6436",1967,8,15,0,78,51,1967-08-15,0,25.5555555555556,10.5555555555556
"6437",1967,8,16,0,80,54,1967-08-16,0,26.6666666666667,12.2222222222222
"6438",1967,8,17,0,82,58,1967-08-17,0,27.7777777777778,14.4444444444444
"6439",1967,8,18,0.07,84,64,1967-08-18,1.778,28.8888888888889,17.7777777777778
"6440",1967,8,19,1.21,84,63,1967-08-19,30.734,28.8888888888889,17.2222222222222
"6441",1967,8,20,0.62,79,68,1967-08-20,15.748,26.1111111111111,20
