Year,Month,Day,Precip_mm,Cin_mgm,ET_mm,Q_mm,Cout_mgm
1964,7,8,0.00,5.96,4.10,0.01,23.73
1964,7,9,0.00,11.06,3.54,0.01,24.03
1964,7,10,5.36,5.44,5.00,0.01,24.30
1964,7,11,0.00,9.07,3.96,0.01,24.27
1964,7,12,0.00,8.13,3.88,0.01,24.57
1964,7,13,18.04,8.87,5.00,0.01,24.88
1964,7,14,4.88,9.33,1.60,0.01,23.89
1964,7,15,0.00,6.18,3.48,0.00,23.65
1964,7,16,0.00,6.64,4.07,0.00,23.90
1964,7,17,0.00,4.92,4.00,0.00,24.20
1964,7,18,8.78,6.47,5.00,0.00,24.51
1964,7,19,0.00,6.59,4.00,0.00,24.22
1964,7,20,0.00,2.52,3.92,0.00,24.53
1964,7,21,0.00,5.74,3.84,0.00,24.83
1964,7,22,7.80,3.46,5.00,0.00,25.14
1964,7,23,0.98,7.22,3.06,0.00,24.91
1964,7,24,5.12,4.40,5.00,0.00,25.08
1964,7,25,0.00,4.75,3.55,0.00,25.07
1964,7,26,0.00,4.27,2.83,0.00,25.36
1964,7,27,12.44,7.35,5.00,0.00,25.60
1964,7,28,0.00,5.74,3.81,0.00,24.99
1964,7,29,0.00,3.11,3.73,0.00,25.30
1964,7,30,0.00,4.97,3.66,0.00,25.61
1964,7,31,0.00,3.00,3.59,0.00,25.92
1964,8,1,0.00,2.85,3.52,0.00,26.23
1964,8,2,0.00,7.08,3.45,0.00,26.54
1964,8,3,0.00,5.43,3.12,0.00,26.86
1964,8,4,0.00,3.57,3.13,0.00,27.15
1964,8,5,0.00,2.79,3.26,0.00,27.45
1964,8,6,0.00,0.14,3.20,0.00,27.77
1964,8,7,0.00,4.22,3.01,0.00,28.09
1964,8,8,2.19,8.37,1.68,0.00,28.39
1964,8,9,0.00,2.70,2.81,0.00,28.34
1964,8,10,0.00,3.00,2.40,0.00,28.63
1964,8,11,0.00,7.49,2.24,0.00,28.89
1964,8,12,3.41,5.74,0.61,0.00,29.13
1964,8,13,0.98,0.00,2.08,0.00,28.83
1964,8,14,0.98,1.42,1.31,0.00,28.95
1964,8,15,1.46,2.44,1.41,0.00,28.98
1964,8,16,0.00,3.46,2.47,0.00,28.98
1964,8,17,0.00,4.20,2.59,0.00,29.24
1964,8,18,0.00,1.81,2.59,0.00,29.53
1964,8,19,3.90,4.98,3.80,0.00,29.82
1964,8,20,0.00,3.96,2.02,0.00,29.81
1964,8,21,4.39,2.38,3.60,0.00,30.04
1964,8,22,9.75,2.90,1.70,0.00,29.95
1964,8,23,15.36,0.94,1.80,0.00,29.05
1964,8,24,0.24,3.93,2.86,0.00,27.66
1964,8,25,0.00,1.38,2.48,0.00,27.92
1964,8,26,2.93,0.00,0.93,0.00,28.17
1964,8,27,0.00,1.85,2.31,0.00,27.96
1964,8,28,0.00,0.57,2.45,0.00,28.20
1964,8,29,0.00,2.28,2.35,0.00,28.45
1964,8,30,0.49,0.00,2.03,0.00,28.69
1964,8,31,2.93,2.21,0.81,0.00,28.86
1964,9,1,0.00,2.30,2.43,0.00,28.63
1964,9,2,0.00,0.00,1.90,0.00,28.89
1964,9,3,0.00,4.45,1.93,0.00,29.10
1964,9,4,1.22,0.00,1.34,0.00,29.31
1964,9,5,0.00,1.81,2.35,0.00,29.32
1964,9,6,0.00,3.17,1.80,0.00,29.58
1964,9,7,0.00,0.00,1.52,0.00,29.79
1964,9,8,0.00,2.80,1.91,0.00,29.96
1964,9,9,0.00,1.14,2.12,0.00,30.18
1964,9,10,0.00,2.61,1.56,0.00,30.43
1964,9,11,0.00,0.99,1.97,0.00,30.62
1964,9,12,0.00,1.54,1.61,0.00,30.85
1964,9,13,0.00,3.09,1.12,0.00,31.05
1964,9,14,0.00,2.00,1.25,0.00,31.19
1964,9,15,0.98,0.00,0.86,0.00,31.35
1964,9,16,0.00,0.00,1.05,0.00,31.33
1964,9,17,0.00,0.00,1.17,0.00,31.47
1964,9,18,0.00,1.65,1.38,0.00,31.61
1964,9,19,0.00,0.00,1.41,0.00,31.79
1964,9,20,0.00,1.38,0.87,0.00,31.98
1964,9,21,0.00,1.70,0.61,0.00,32.09
1964,9,22,0.00,0.00,1.20,0.00,32.17
1964,9,23,0.00,0.58,1.27,0.00,32.33
1964,9,24,0.00,2.09,1.30,0.00,32.50
1964,9,25,2.19,0.00,0.01,0.00,32.68
1964,9,26,4.88,0.00,1.80,0.00,32.38
1964,9,27,0.00,1.43,1.11,0.00,31.97
1964,9,28,9.02,0.00,2.40,0.00,32.12
1964,9,29,0.24,2.06,0.38,0.00,31.27
1964,9,30,0.00,0.00,0.45,0.00,31.28
1964,10,1,0.00,1.76,0.79,0.00,31.34
1964,10,2,0.00,0.00,0.85,0.00,31.44
1964,10,3,7.07,0.00,1.60,0.00,31.55
1964,10,4,0.00,1.02,0.81,0.00,30.87
1964,10,5,0.49,2.50,0.55,0.00,30.97
1964,10,6,0.73,0.00,0.09,0.00,30.97
1964,10,7,0.00,3.46,0.55,0.00,30.90
1964,10,8,0.00,2.22,0.46,0.00,30.96
1964,10,9,0.00,0.00,0.52,0.00,31.02
1964,10,10,0.24,0.43,0.25,0.00,31.08
1964,10,11,0.00,0.13,0.07,0.00,31.08
1964,10,12,0.00,0.00,0.34,0.00,31.09
1964,10,13,0.00,0.77,0.43,0.00,31.14
1964,10,14,0.00,3.67,0.36,0.00,31.19
1964,10,15,0.00,0.00,0.44,0.00,31.23
1964,10,16,0.00,0.00,0.48,0.00,31.29
1964,10,17,0.00,3.97,0.50,0.00,31.35
1964,10,18,0.00,0.00,0.40,0.00,31.41
1964,10,19,3.17,0.00,0.93,0.00,31.46
1964,10,20,7.07,2.05,0.31,0.00,31.18
1964,10,21,0.00,2.48,0.23,0.00,30.36
1964,10,22,0.49,4.75,0.41,0.00,30.39
1964,10,23,0.49,0.00,0.31,0.00,30.38
1964,10,24,0.24,3.22,0.03,0.00,30.36
1964,10,25,0.00,0.32,0.13,0.00,30.33
1964,10,26,0.00,1.96,0.23,0.00,30.35
1964,10,27,0.00,1.39,0.24,0.00,30.37
1964,10,28,0.00,0.41,0.21,0.00,30.40
1964,10,29,0.49,2.11,0.37,0.00,30.43
1964,10,30,4.63,1.39,0.37,0.00,30.41
1964,10,31,0.00,0.97,0.10,0.00,29.92
1964,11,1,0.00,3.53,0.10,0.00,29.93
1964,11,2,0.00,1.65,0.12,0.00,29.94
1964,11,3,0.00,1.00,0.12,0.00,29.95
1964,11,4,0.00,3.71,0.10,0.00,29.97
1964,11,5,0.73,3.99,0.18,0.00,29.98
1964,11,6,4.63,2.46,0.12,0.00,29.91
1964,11,7,0.00,2.90,0.04,0.00,29.41
1964,11,8,0.00,3.24,0.05,0.00,29.41
1964,11,9,0.00,4.55,0.04,0.00,29.41
1964,11,10,0.49,3.03,0.09,0.00,29.42
1964,11,11,0.00,0.10,0.05,0.00,29.38
1964,11,12,0.00,4.16,0.05,0.00,29.38
1964,11,13,0.00,4.00,0.04,0.00,29.39
1964,11,14,0.00,4.89,0.03,0.00,29.39
1964,11,15,0.00,0.26,0.01,0.00,29.39
1964,11,16,0.98,2.43,0.03,0.00,29.39
1964,11,17,4.15,3.57,0.04,0.00,29.29
1964,11,18,0.00,1.69,0.01,0.00,28.85
1964,11,19,0.00,3.25,0.01,0.00,28.85
1964,11,20,9.02,7.77,0.02,0.00,28.85
1964,11,21,0.00,3.22,0.01,0.00,27.92
1964,11,22,0.00,3.21,0.01,0.00,27.92
1964,11,23,0.00,8.12,0.01,0.00,27.92
1964,11,24,0.00,6.06,0.01,0.00,27.92
1964,11,25,0.00,4.49,0.01,0.00,27.92
1964,11,26,11.22,2.44,0.03,0.00,27.92
1964,11,27,2.68,2.73,0.02,0.00,26.85
1964,11,28,0.00,4.54,0.01,0.00,26.61
1964,11,29,0.98,5.78,0.02,0.00,26.61
1964,11,30,0.00,4.71,0.00,0.00,26.52
1964,12,1,0.00,4.84,0.00,0.00,26.52
1964,12,2,0.00,4.58,0.00,0.00,26.52
1964,12,3,0.00,7.21,0.00,0.00,26.52
1964,12,4,4.74,5.03,0.02,0.00,26.52
1964,12,5,0.00,6.80,0.01,0.00,26.10
1964,12,6,0.00,5.84,0.01,0.00,26.10
1964,12,7,0.00,4.11,0.00,0.00,26.10
1964,12,8,0.00,8.30,0.00,0.00,26.10
1964,12,9,0.00,12.90,0.00,0.00,26.10
1964,12,10,0.00,2.71,0.00,0.00,26.10
1964,12,11,0.00,8.42,0.00,0.00,26.10
1964,12,12,15.51,8.13,0.01,0.00,26.10
1964,12,13,6.46,3.29,0.01,0.00,24.82
1964,12,14,3.12,11.18,0.00,0.00,24.32
1964,12,15,0.00,11.28,0.00,0.00,24.09
1964,12,16,0.00,5.98,0.00,0.00,24.09
1964,12,17,0.00,9.54,0.00,0.00,24.09
1964,12,18,1.95,9.27,0.00,0.00,24.09
1964,12,19,0.00,11.27,0.00,0.00,23.94
1964,12,20,0.00,9.94,0.00,0.00,23.94
1964,12,21,0.00,8.68,0.00,0.00,23.94
1964,12,22,0.00,10.35,0.01,0.00,23.94
1964,12,23,6.02,10.29,0.02,0.00,23.94
1964,12,24,2.44,8.86,0.01,0.00,23.51
1964,12,25,0.98,8.31,0.02,0.00,23.34
1964,12,26,18.04,10.97,0.02,0.16,23.27
1964,12,27,2.44,7.65,0.01,0.02,22.10
1964,12,28,0.00,12.15,0.01,0.00,21.95
1964,12,29,0.00,12.66,0.01,0.00,21.95
1964,12,30,0.00,14.76,0.00,0.00,21.95
1964,12,31,8.01,12.67,0.02,0.00,21.95
1965,1,1,0.00,11.26,0.00,0.00,21.47
1965,1,2,0.00,11.27,0.01,0.00,21.47
1965,1,3,0.00,11.55,0.00,0.00,21.47
1965,1,4,0.00,10.51,0.01,0.00,21.47
1965,1,5,0.00,10.76,0.00,0.00,21.47
1965,1,6,0.00,10.77,0.00,0.00,21.47
1965,1,7,0.00,14.91,0.00,0.00,21.47
1965,1,8,0.00,13.38,0.00,0.00,21.47
1965,1,9,14.73,10.06,0.02,0.36,21.47
1965,1,10,0.00,12.45,0.01,0.05,20.65
1965,1,11,0.00,11.58,0.01,0.01,20.66
1965,1,12,0.00,13.14,0.02,0.00,20.66
1965,1,13,4.72,12.66,0.02,0.00,20.66
1965,1,14,0.00,16.47,0.01,0.00,20.41
1965,1,15,0.00,9.42,0.00,0.00,20.41
1965,1,16,0.00,11.95,0.01,0.00,20.41
1965,1,17,0.00,13.18,0.00,0.00,20.41
1965,1,18,0.00,14.42,0.00,0.00,20.41
1965,1,19,0.00,12.69,0.01,0.00,20.41
1965,1,20,0.00,14.53,0.01,0.00,20.41
1965,1,21,0.00,15.38,0.02,0.00,20.41
1965,1,22,3.99,18.78,0.02,0.16,20.41
1965,1,23,0.00,13.87,0.02,0.14,20.21
1965,1,24,0.00,14.54,0.02,0.13,20.22
1965,1,25,0.00,14.65,0.02,0.12,20.22
1965,1,26,0.00,14.08,0.02,0.10,20.23
1965,1,27,6.32,14.29,0.03,0.81,20.24
1965,1,28,0.00,14.69,0.02,0.67,19.95
1965,1,29,0.00,9.21,0.02,0.59,19.99
1965,1,30,0.00,13.44,0.01,0.53,20.02
1965,1,31,0.00,15.60,0.02,0.48,20.05
1965,2,1,0.00,15.24,0.02,0.43,20.07
1965,2,2,0.00,13.63,0.02,0.39,20.10
1965,2,3,0.00,14.72,0.03,0.35,20.12
1965,2,4,0.00,18.09,0.02,0.31,20.14
1965,2,5,0.00,17.68,0.02,0.28,20.16
1965,2,6,0.00,17.35,0.04,0.25,20.17
1965,2,7,11.34,17.55,0.06,1.93,20.19
1965,2,8,28.93,16.54,0.02,9.29,19.71
1965,2,9,1.46,16.92,0.07,4.10,18.78
1965,2,10,6.83,18.01,0.05,3.89,18.91
1965,2,11,0.73,16.09,0.04,3.41,18.77
1965,2,12,1.46,17.93,0.05,3.20,18.90
1965,2,13,0.00,18.81,0.08,2.88,18.98
1965,2,14,0.00,18.84,0.05,2.59,19.12
1965,2,15,0.24,17.25,0.04,2.34,19.24
1965,2,16,0.00,14.18,0.07,2.11,19.34
1965,2,17,0.00,15.25,0.07,1.90,19.45
1965,2,18,0.24,20.22,0.07,1.71,19.54
1965,2,19,0.00,20.30,0.06,1.54,19.62
1965,2,20,0.24,18.29,0.03,1.40,19.70
1965,2,21,0.00,18.49,0.07,1.26,19.76
1965,2,22,0.73,17.21,0.09,1.20,19.82
1965,2,23,0.00,21.30,0.04,1.08,19.85
1965,2,24,0.00,17.12,0.05,0.97,19.91
1965,2,25,0.24,21.57,0.09,0.88,19.96
1965,2,26,0.00,13.80,0.10,0.79,20.00
1965,2,27,0.00,17.06,0.04,0.71,20.04
1965,2,28,0.00,15.16,0.05,0.64,20.08
1965,3,1,0.00,17.20,0.09,0.58,20.12
1965,3,2,0.00,17.50,0.09,0.52,20.15
1965,3,3,2.85,18.80,0.13,0.71,20.19
1965,3,4,6.66,19.34,0.16,1.39,20.08
1965,3,5,0.00,24.68,0.16,1.19,19.82
1965,3,6,6.83,16.58,0.11,1.84,19.89
1965,3,7,0.24,16.44,0.07,1.59,19.64
1965,3,8,0.73,17.60,0.02,1.50,19.72
1965,3,9,0.00,18.89,0.04,1.35,19.75
1965,3,10,2.68,17.28,0.09,1.48,19.82
1965,3,11,0.00,18.31,0.12,1.33,19.77
1965,3,12,0.00,19.73,0.07,1.20,19.84
1965,3,13,0.00,19.81,0.11,1.08,19.90
1965,3,14,0.00,20.77,0.14,0.97,19.96
1965,3,15,8.29,18.41,0.12,1.87,20.02
1965,3,16,0.00,20.00,0.12,1.52,19.70
1965,3,17,0.24,22.41,0.10,1.35,19.79
1965,3,18,4.65,21.60,0.06,1.70,19.85
1965,3,19,0.00,21.55,0.19,1.52,19.70
1965,3,20,0.00,15.74,0.15,1.37,19.79
1965,3,21,0.00,19.96,0.12,1.23,19.86
1965,3,22,0.00,21.32,0.12,1.11,19.93
1965,3,23,0.00,21.39,0.17,1.00,19.99
1965,3,24,7.15,21.72,0.09,1.66,20.05
1965,3,25,0.00,20.53,0.13,1.40,19.78
1965,3,26,0.24,17.54,0.15,1.25,19.86
1965,3,27,0.00,19.57,0.14,1.13,19.92
1965,3,28,0.00,23.93,0.10,1.01,19.98
1965,3,29,7.41,20.06,0.22,1.75,20.04
1965,3,30,0.00,19.78,0.18,1.48,19.76
1965,3,31,0.00,16.35,0.15,1.31,19.84
1965,4,1,0.00,18.64,0.17,1.18,19.92
1965,4,2,5.74,18.16,0.17,1.63,19.99
1965,4,3,0.00,19.59,0.18,1.43,19.79
1965,4,4,0.00,19.41,0.20,1.29,19.87
1965,4,5,0.63,19.46,0.23,1.16,19.94
1965,4,6,2.46,20.55,0.27,1.28,19.98
1965,4,7,4.39,19.38,0.31,1.58,19.94
1965,4,8,0.73,17.99,0.03,1.49,19.81
1965,4,9,0.00,17.43,0.23,1.34,19.85
1965,4,10,0.00,21.50,0.11,1.21,19.93
1965,4,11,0.00,19.30,0.31,1.09,20.00
1965,4,12,4.88,22.07,0.18,1.41,20.07
1965,4,13,0.24,18.58,0.11,1.26,19.90
1965,4,14,0.24,23.90,0.05,1.15,19.96
1965,4,15,0.00,21.67,0.33,1.03,20.01
1965,4,16,4.39,15.34,0.24,1.33,20.08
1965,4,17,0.00,21.37,0.13,1.20,19.93
1965,4,18,8.53,24.24,0.22,2.14,20.00
1965,4,19,10.73,18.79,0.08,3.32,19.69
1965,4,20,0.00,17.47,0.20,2.56,19.33
1965,4,21,0.00,17.86,0.36,2.25,19.46
1965,4,22,2.19,20.80,0.40,2.15,19.59
1965,4,23,0.00,18.52,0.34,1.93,19.61
1965,4,24,0.00,21.44,0.35,1.74,19.72
1965,4,25,0.00,15.03,0.28,1.56,19.83
1965,4,26,4.39,18.20,0.30,1.74,19.92
1965,4,27,3.90,20.30,0.25,1.95,19.80
1965,4,28,1.71,17.63,0.19,1.91,19.71
1965,4,29,0.00,21.11,0.38,1.72,19.73
1965,4,30,0.00,19.44,0.38,1.55,19.84
1965,5,1,0.00,20.13,0.45,1.39,19.94
1965,5,2,0.49,16.77,0.03,1.25,20.03
1965,5,3,0.00,20.35,0.68,1.13,20.07
1965,5,4,0.00,17.18,0.79,1.01,20.17
1965,5,5,0.73,14.63,0.76,0.91,20.26
1965,5,6,0.00,18.80,0.93,0.82,20.31
1965,5,7,6.34,16.32,1.10,0.94,20.40
1965,5,8,8.29,18.28,0.12,1.82,20.18
1965,5,9,0.00,16.26,1.14,1.52,19.85
1965,5,10,10.49,19.63,1.40,2.48,19.99
1965,5,11,0.00,16.87,1.50,1.98,19.65
1965,5,12,0.00,14.66,1.49,1.75,19.83
1965,5,13,0.00,17.09,1.64,1.57,19.99
1965,5,14,0.00,19.22,1.45,1.41,20.16
1965,5,15,0.00,18.12,1.70,1.27,20.31
1965,5,16,0.00,15.07,1.93,1.14,20.46
1965,5,17,3.41,16.92,2.10,1.03,20.63
1965,5,18,0.73,19.11,1.09,0.93,20.62
1965,5,19,0.00,17.54,2.21,0.83,20.69
1965,5,20,1.71,18.16,0.59,0.75,20.85
1965,5,21,0.00,16.78,2.32,0.67,20.83
1965,5,22,0.00,17.62,2.44,0.61,21.00
1965,5,23,0.00,17.29,2.51,0.55,21.17
1965,5,24,0.00,15.34,2.52,0.49,21.35
1965,5,25,0.00,16.95,2.64,0.44,21.53
1965,5,26,0.00,13.44,2.70,0.40,21.71
1965,5,27,0.00,16.31,2.75,0.36,21.90
1965,5,28,4.88,15.53,3.20,0.32,22.09
1965,5,29,0.00,15.27,2.39,0.29,22.01
1965,5,30,0.00,13.99,2.38,0.26,22.18
1965,5,31,0.00,16.10,2.49,0.24,22.35
1965,6,1,0.00,14.77,3.08,0.21,22.52
1965,6,2,6.83,13.26,2.37,0.19,22.74
1965,6,3,16.58,18.57,2.89,0.26,22.46
1965,6,4,0.00,15.09,3.36,0.17,21.62
1965,6,5,0.00,11.78,3.61,0.14,21.84
1965,6,6,0.00,14.48,3.65,0.13,22.07
1965,6,7,0.00,9.83,3.67,0.11,22.31
1965,6,8,1.46,16.47,2.40,0.10,22.55
1965,6,9,1.22,12.81,2.67,0.09,22.62
1965,6,10,12.44,11.68,4.32,0.08,22.72
1965,6,11,0.00,9.60,4.02,0.07,22.20
1965,6,12,0.00,11.59,4.03,0.07,22.46
1965,6,13,0.00,13.32,4.04,0.06,22.73
1965,6,14,0.00,13.77,0.62,0.05,23.00
1965,6,15,0.00,13.20,1.33,0.05,23.05
1965,6,16,2.44,14.45,1.29,0.04,23.14
1965,6,17,0.00,9.68,4.07,0.04,23.07
1965,6,18,5.61,14.68,2.90,0.04,23.35
1965,6,19,0.24,12.24,3.84,0.03,23.17
1965,6,20,0.00,8.23,3.97,0.03,23.42
1965,6,21,0.00,11.84,3.82,0.03,23.70
1965,6,22,0.00,10.23,3.82,0.02,23.98
1965,6,23,0.00,13.72,3.75,0.02,24.27
1965,6,24,19.99,13.10,5.00,0.04,24.56
1965,6,25,0.00,9.22,3.98,0.02,23.45
1965,6,26,0.00,13.01,3.90,0.02,23.74
1965,6,27,0.00,8.23,3.83,0.01,24.03
1965,6,28,0.00,11.25,3.75,0.01,24.31
1965,6,29,0.00,9.57,3.68,0.01,24.60
1965,6,30,0.24,11.75,3.43,0.01,24.89
1965,7,1,0.24,9.45,3.36,0.01,25.15
1965,7,2,0.00,10.33,3.48,0.01,25.40
1965,7,3,5.61,7.39,5.00,0.01,25.69
1965,7,4,6.58,9.38,5.00,0.01,25.64
1965,7,5,0.00,11.34,3.46,0.01,25.51
1965,7,6,0.00,10.04,3.39,0.01,25.80
1965,7,7,0.00,10.70,3.33,0.00,26.10
1965,7,8,8.78,10.66,2.40,0.00,26.39
1965,7,9,0.00,5.43,3.39,0.00,25.83
1965,7,10,4.88,9.03,5.00,0.00,26.13
1965,7,11,0.00,6.67,3.33,0.00,26.14
1965,7,12,0.00,9.32,3.27,0.00,26.43
1965,7,13,0.00,8.16,3.20,0.00,26.73
1965,7,14,0.00,8.06,3.14,0.00,27.03
1965,7,15,20.73,5.76,5.00,0.00,27.32
1965,7,16,0.00,6.92,3.40,0.00,25.90
1965,7,17,0.00,4.84,3.34,0.00,26.19
1965,7,18,3.41,7.40,0.95,0.00,26.49
1965,7,19,0.98,6.12,2.60,0.00,26.27
1965,7,20,0.00,5.91,3.20,0.00,26.42
1965,7,21,0.00,5.75,3.14,0.00,26.71
1965,7,22,0.00,8.16,3.08,0.00,27.00
1965,7,23,0.00,5.66,1.76,0.00,27.29
1965,7,24,0.00,6.40,2.98,0.00,27.45
1965,7,25,0.00,5.68,2.93,0.00,27.75
1965,7,26,0.00,5.66,2.87,0.00,28.04
1965,7,27,0.00,3.33,2.81,0.00,28.33
1965,7,28,1.71,3.79,1.78,0.00,28.62
1965,7,29,0.00,6.55,2.45,0.00,28.63
1965,7,30,0.00,2.50,2.68,0.00,28.89
1965,7,31,0.00,5.79,2.63,0.00,29.18
1965,8,1,0.00,5.79,2.57,0.00,29.47
1965,8,2,13.17,0.86,1.60,0.00,29.76
1965,8,3,0.00,3.97,2.32,0.00,28.50
1965,8,4,0.00,6.12,2.71,0.00,28.74
1965,8,5,0.00,2.13,2.66,0.00,29.03
1965,8,6,0.00,3.13,2.61,0.00,29.32
1965,8,7,0.00,0.95,2.56,0.00,29.61
1965,8,8,0.00,5.01,2.51,0.00,29.90
1965,8,9,0.49,0.58,1.53,0.00,30.20
1965,8,10,0.00,0.00,2.43,0.00,30.32
1965,8,11,3.17,2.14,0.48,0.00,30.61
1965,8,12,0.00,4.57,2.33,0.00,30.29
1965,8,13,0.00,7.11,2.33,0.00,30.56
1965,8,14,6.58,0.60,3.70,0.00,30.84
1965,8,15,0.00,0.00,2.35,0.00,30.50
1965,8,16,0.00,1.43,2.30,0.00,30.78
1965,8,17,0.00,3.90,2.26,0.00,31.06
1965,8,18,6.83,0.00,5.00,0.00,31.34
1965,8,19,6.10,0.00,4.50,0.00,31.11
1965,8,20,1.71,3.60,1.02,0.00,30.92
1965,8,21,0.00,4.30,2.09,0.00,30.83
1965,8,22,0.00,1.10,1.56,0.00,31.09
1965,8,23,0.00,2.90,0.93,0.00,31.28
1965,8,24,0.00,0.04,1.83,0.00,31.40
1965,8,25,0.00,0.00,1.89,0.00,31.63
1965,8,26,0.00,2.35,1.94,0.00,31.88
1965,8,27,21.95,0.00,3.40,0.00,32.13
1965,8,28,7.56,0.93,3.70,0.00,29.85
1965,8,29,0.49,4.73,1.77,0.00,29.42
1965,8,30,0.73,5.00,1.22,0.00,29.56
1965,8,31,0.00,0.00,1.64,0.00,29.62
1965,9,1,10.24,3.27,2.90,0.00,29.80
1965,9,2,11.22,3.33,2.90,0.00,28.99
1965,9,3,0.00,0.00,1.99,0.00,28.12
1965,9,4,0.00,0.00,2.07,0.00,28.33
1965,9,5,0.00,0.00,1.99,0.00,28.54
1965,9,6,0.00,0.00,1.38,0.00,28.75
1965,9,7,0.00,0.44,1.89,0.00,28.90
1965,9,8,0.24,2.07,1.94,0.00,29.10
1965,9,9,1.71,3.02,0.68,0.00,29.28
1965,9,10,1.46,0.00,1.01,0.00,29.17
1965,9,11,3.17,0.00,0.40,0.00,29.12
1965,9,12,0.49,0.00,1.20,0.00,28.83
1965,9,13,7.56,0.00,1.00,0.00,28.90
1965,9,14,12.19,3.41,0.68,0.00,28.22
1965,9,15,0.00,0.76,1.54,0.00,27.09
1965,9,16,0.24,0.00,1.61,0.00,27.24
1965,9,17,0.24,1.12,0.53,0.00,27.37
1965,9,18,0.73,0.00,1.19,0.00,27.39
1965,9,19,0.00,0.00,1.99,0.00,27.44
1965,9,20,0.00,3.98,1.85,0.00,27.63
1965,9,21,8.05,1.25,3.50,0.00,27.81
1965,9,22,0.00,0.00,1.94,0.00,27.37
1965,9,23,0.00,0.00,1.86,0.00,27.56
1965,9,24,0.73,0.00,1.38,0.00,27.74
1965,9,25,10.24,1.08,2.40,0.00,27.80
1965,9,26,0.00,0.00,1.31,0.00,27.05
1965,9,27,0.00,0.00,1.24,0.00,27.17
1965,9,28,0.00,0.00,0.95,0.00,27.29
1965,9,29,0.00,2.49,1.11,0.00,27.38
1965,9,30,0.98,2.28,0.38,0.00,27.49
1965,10,1,6.58,0.00,1.80,0.00,27.43
1965,10,2,3.17,4.89,2.35,0.00,26.98
1965,10,3,0.00,0.41,0.88,0.00,26.90
1965,10,4,0.24,0.00,0.82,0.00,26.98
1965,10,5,0.00,1.12,0.27,0.00,27.04
1965,10,6,0.00,0.00,0.56,0.00,27.06
1965,10,7,0.00,0.00,0.60,0.00,27.11
1965,10,8,18.04,0.92,0.95,0.00,27.17
1965,10,9,1.22,0.00,0.92,0.00,25.64
1965,10,10,2.44,1.16,0.80,0.00,25.62
1965,10,11,0.73,1.78,0.02,0.00,25.48
1965,10,12,0.98,2.29,0.05,0.00,25.42
1965,10,13,0.00,0.00,0.68,0.00,25.35
1965,10,14,0.00,0.75,0.61,0.00,25.40
1965,10,15,0.49,2.33,0.36,0.00,25.46
1965,10,16,0.98,1.24,0.02,0.00,25.44
1965,10,17,0.00,0.00,0.47,0.00,25.37
1965,10,18,0.00,0.00,0.50,0.00,25.41
1965,10,19,0.00,1.03,0.56,0.00,25.45
1965,10,20,0.00,5.76,0.62,0.00,25.49
1965,10,21,0.00,0.00,0.56,0.00,25.55
1965,10,22,0.73,1.05,0.03,0.00,25.59
1965,10,23,16.34,0.49,0.40,0.00,25.53
1965,10,24,2.44,2.51,0.48,0.00,24.27
1965,10,25,3.66,0.00,0.12,0.00,24.12
1965,10,26,0.00,1.47,0.26,0.00,23.86
1965,10,27,1.22,0.19,0.37,0.00,23.88
1965,10,28,0.24,1.62,0.03,0.00,23.82
1965,10,29,1.22,0.00,0.22,0.00,23.80
1965,10,30,0.00,1.00,0.13,0.00,23.73
1965,10,31,0.00,3.33,0.24,0.00,23.74
1965,11,1,0.49,4.60,0.34,0.00,23.76
1965,11,2,0.00,3.79,0.12,0.00,23.75
1965,11,3,0.00,0.03,0.11,0.00,23.76
1965,11,4,3.90,0.17,0.27,0.00,23.76
1965,11,5,0.00,2.76,0.09,0.00,23.50
1965,11,6,0.00,1.00,0.09,0.00,23.51
1965,11,7,0.00,0.80,0.14,0.00,23.52
1965,11,8,2.19,0.89,0.11,0.00,23.53
1965,11,9,11.95,1.20,0.10,0.00,23.38
1965,11,10,0.00,3.12,0.04,0.00,22.58
1965,11,11,0.00,1.77,0.04,0.00,22.58
1965,11,12,0.00,5.77,0.04,0.00,22.58
1965,11,13,1.46,2.34,0.05,0.00,22.59
1965,11,14,0.98,3.20,0.04,0.00,22.50
1965,11,15,0.00,1.23,0.02,0.00,22.43
1965,11,16,0.98,1.46,0.02,0.00,22.44
1965,11,17,13.17,4.96,0.03,0.01,22.37
1965,11,18,0.00,0.71,0.01,0.00,21.56
1965,11,19,2.17,5.19,0.01,0.00,21.57
1965,11,20,0.27,2.63,0.02,0.00,21.44
1965,11,21,2.44,1.53,0.03,0.00,21.42
1965,11,22,0.00,2.32,0.02,0.00,21.28
1965,11,23,1.71,5.14,0.01,0.00,21.28
1965,11,24,3.66,2.22,0.00,0.00,21.19
1965,11,25,0.00,8.24,0.01,0.00,20.98
1965,11,26,0.00,5.86,0.01,0.00,20.98
1965,11,27,5.61,5.82,0.02,0.00,20.98
1965,11,28,0.98,4.25,0.02,0.00,20.67
1965,11,29,0.00,6.65,0.01,0.00,20.62
1965,11,30,0.00,5.07,0.01,0.00,20.62
1965,12,1,0.00,3.39,0.01,0.00,20.62
1965,12,2,0.00,4.83,0.01,0.00,20.62
1965,12,3,0.00,4.58,0.00,0.00,20.62
1965,12,4,0.00,4.60,0.01,0.00,20.62
1965,12,5,0.00,6.31,0.01,0.00,20.62
